,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData mode NsValence,MagpieData mode NUnfilled,Yang delta,Miedema_deltaH_inter,mean wt CN_1,std_dev wt CN_1,mean sgl_bd CN_1,std_dev sgl_bd CN_1,mean L-shaped CN_2,std_dev L-shaped CN_2,std_dev water-like CN_2,std_dev bent 120 degrees CN_2,mean bent 150 degrees CN_2,std_dev bent 150 degrees CN_2,mean linear CN_2,std_dev linear CN_2,std_dev wt CN_5,std_dev pentagonal planar CN_5,std_dev square pyramidal CN_5,std_dev trigonal bipyramidal CN_5,mean wt CN_9,std_dev wt CN_9,mean q2 CN_9,std_dev q2 CN_9,mean q4 CN_9,std_dev q4 CN_9,mean q6 CN_9,std_dev q6 CN_9,mean wt CN_11,std_dev wt CN_11,mean q2 CN_11,std_dev q2 CN_11,mean q4 CN_11,std_dev q4 CN_11,mean q6 CN_11,std_dev q6 CN_11,mean wt CN_13,std_dev wt CN_13,mean wt CN_14,mean ordering parameter shell 2,mean ordering parameter shell 3,xrd_36,xrd_38,xrd_39,xrd_50,xrd_52,xrd_54,xrd_55,xrd_58,xrd_65,xrd_68,xrd_69,xrd_74,xrd_75,xrd_80,xrd_81,xrd_89,xrd_92,xrd_93,xrd_96,xrd_97,xrd_104,xrd_112,xrd_113,xrd_116,xrd_117,xrd_118,xrd_119,xrd_123,xrd_124,jml_rdf_13,jml_rdf_14,jml_rdf_16,jml_rdf_19,jml_rdf_20,jml_rdf_23,jml_rdf_24,jml_rdf_39,jml_rdf_42,jml_rdf_85,jml_rdf_91,jml_rdf_94,jml_rdf_98,jml_adf1_36,jml_adf1_48,jml_adf1_53,jml_adf1_82,jml_adf1_97,jml_adf1_126,jml_adf1_162,jml_adf1_165,jml_adf1_168,jml_adf2_49,jml_adf2_57,jml_adf2_61,jml_adf2_65,jml_adf2_74,jml_adf2_82,jml_adf2_97,jml_adf2_104,jml_adf2_114,jml_adf2_118,jml_adf2_134,jml_adf2_136,jml_adf2_165,jml_nn_13,jml_nn_14,jml_nn_16,jml_nn_19,jml_nn_20,jml_nn_23,jml_nn_24,jml_nn_26,jml_nn_32,jml_nn_35,jml_nn_39,jml_nn_40,jml_nn_42,jml_nn_43,jml_nn_53,jml_nn_69,crystal_system_int,is_centrosymmetric,structural complexity per atom
53,0.029462783,0.0406867,0.061450946,1,6,0.049806907,-0.043812846,0.168599599,0.238435839,0.168599599,0.238435839,0.044020193,0.062253954,0.221048799,0.176577616,0.003314968,0.004688072,0.000527953,0.000746638,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065862,0.031153752,0.044058059,0.050468323,0.071372986,0,0,0,0,0,0,0,0,0,0,0.254514428,0.062061226,0.037980961,0.012696113,0.074742776,0.105487532,2.35822E-06,0.000183191,0.003355424,0.008353181,0.014753543,1.56167E-05,0.003690903,0.011123276,0.012261956,0.004230489,0.000138356,0.000682492,0.000541456,0.000028715,0.000200719,0.008984165,0.015490926,2.86132E-05,0.00527042,0.003728196,0.000151074,2.51992E-05,3.01351E-06,1.78128E-06,0.004464104,0.013267815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1.918295834
54,0.029462783,0.0406867,0.061450946,1,6,0.049806907,-0.043812846,0.337199198,0.238435839,0.337199198,0.238435839,2.92269E-14,6.53532E-14,6.77585E-09,1.09505E-05,0.009792012,0.021895605,0.084299799,0.188500082,0,0,0,0,0.166301268,0.117592754,0.018477919,0.013065862,0.062307504,0.044058059,0.100936645,0.071372986,0,0,0,0,0,0,0,0,0,0,0.212939111,0.071187877,0.047716929,0.012696113,0.074742776,0.105487532,2.35822E-06,0.000183191,0.003355424,0.008353181,0.014753543,1.56167E-05,0.003690903,0.011123276,0.012261956,0.004230489,0.000138356,0.000682492,0.000541456,0.000028715,0.000200719,0.008984165,0.015490926,2.86132E-05,0.00527042,0.003728196,0.000151074,2.51992E-05,3.01351E-06,1.78128E-06,0.004464104,0.013267815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,TRUE,1.918295834
55,0.029462783,0.0406867,0.061450946,1,6,0.049806907,-0.043812846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168991956,0.238990717,0.018776885,0.026554525,0.063315615,0.089541801,0.10256976,0.145055546,0,0,0,0,0,0,0,0,0,0,0.296089745,0.144734704,0.079601116,0.012696113,0.074742776,0.105487532,2.35822E-06,0.000183191,0.003355424,0.008353181,0.014753543,1.56167E-05,0.003690903,0.011123276,0.012261956,0.004230489,0.000138356,0.000682492,0.000541456,0.000028715,0.000200719,0.008984165,0.015490926,2.86132E-05,0.00527042,0.003728196,0.000151074,2.51992E-05,3.01351E-06,1.78128E-06,0.004464104,0.013267815,0,0,0,0,0,0,0,0,0,2.2534,0.3274,0,1.6925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,TRUE,1.918295834
56,0.029462783,0.0406867,0.061450946,1,6,0.049806907,-0.043812846,0,0,0,0,0.088040387,0.062253955,0.007527454,0.000314541,9.26661E-08,6.55248E-08,3.12391E-07,2.20894E-07,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065861,0.031153752,0.044058059,0.050468323,0.071372987,0,0,0,0,0,0,0,0,0,0,0.212939111,0.056192077,0.02758298,0.012696113,0.074742776,0.105487532,2.35822E-06,0.000183191,0.003355424,0.008353181,0.014753543,1.56167E-05,0.003690903,0.011123276,0.012261956,0.004230489,0.000138356,0.000682492,0.000541456,0.000028715,0.000200719,0.008984165,0.015490926,2.86132E-05,0.00527042,0.003728196,0.000151074,2.51992E-05,3.01351E-06,1.78128E-06,0.004464104,0.013267815,0,0,0,0,0,0,0,0,0,2.003,0.3274,0,1.5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,6,TRUE,1.918295834
57,0.029462783,0.0406867,0.061450946,1,6,0.049806907,-0.043812846,0,0,0,0,0.044020193,0.062253954,0.007527453,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254514428,0.144734703,0.079601116,0.012696113,0.074742776,0.105487532,2.35822E-06,0.000183191,0.003355424,0.008353181,0.014753543,1.56167E-05,0.003690903,0.011123276,0.012261956,0.004230489,0.000138356,0.000682492,0.000541456,0.000028715,0.000200719,0.008984165,0.015490926,2.86132E-05,0.00527042,0.003728196,0.000151074,2.51992E-05,3.01351E-06,1.78128E-06,0.004464104,0.013267815,0,0,0,0,0,0,0,1.3977,0,0,0,0.711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,1.333333333,5,TRUE,1.918295834
58,0.029462783,0.0406867,0.061450946,1,6,0.049806907,-0.043812846,0.168599599,0.238435839,0.168599599,0.238435839,0.044020196,0.062253958,0.221048801,0.176574148,0.01310698,0.020891988,0.084827752,0.188265307,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065862,0.031153752,0.044058059,0.050468323,0.071372986,0,0,0,0,0,0,0,0,0,0,0.212939111,0.051109244,0.009807282,0.012696113,0.074742776,0.105487532,2.35822E-06,0.000183191,0.003355424,0.008353181,0.014753543,1.56167E-05,0.003690903,0.011123276,0.012261956,0.004230489,0.000138356,0.000682492,0.000541456,0.000028715,0.000200719,0.008984165,0.015490926,2.86132E-05,0.00527042,0.003728196,0.000151074,2.51992E-05,3.01351E-06,1.78128E-06,0.004464104,0.013267815,0,0,0,0,0,0,0,1.281,0,0.9308,0.6955,1.4661,1.0487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,1.333333333,0.666666667,0,0,1.666666667,1.333333333,6,TRUE,1.918295834
59,0.029462783,0.0406867,0.061450946,1,6,0.049806907,-0.043812846,0,0,0,0,2.92269E-14,6.53532E-14,6.77585E-09,1.09505E-05,0.009792012,0.021895605,0.084299799,0.188500082,0,0,0,0,0,0,0,0,0,0,0,0,0.168991956,0.238990717,8.21481E-10,1.16224E-09,0.027378429,0.038718946,0.093544346,0.132291683,0,0,0.296089745,0.150337042,0.079601116,0.012696113,0.074742776,0.105487532,2.35822E-06,0.000183191,0.003355424,0.008353181,0.014753543,1.56167E-05,0.003690903,0.011123276,0.012261956,0.004230489,0.000138356,0.000682492,0.000541456,0.000028715,0.000200719,0.008984165,0.015490926,2.86132E-05,0.00527042,0.003728196,0.000151074,2.51992E-05,3.01351E-06,1.78128E-06,0.004464104,0.013267815,0,0,0,0,0,0,0,0,0,1.4023,0.7191,0.2695,0.4957,4,0,7.666666667,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,0,0,7.666666667,0.666666667,3,TRUE,1.918295834
60,0.029462783,0.0406867,0.061450946,1,6,0.049806907,-0.043812846,0,0,0,0,0.088040392,0.062253958,0.221048803,0.176577611,0.006629935,0.004688072,0.001055906,0.000746638,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065861,0.031153752,0.044058059,0.050468323,0.071372987,0,0,0,0,0,0,0,0,0,0,0.254514428,0.051109244,0.009807282,0.012696113,0.074742776,0.105487532,2.35822E-06,0.000183191,0.003355424,0.008353181,0.014753543,1.56167E-05,0.003690903,0.011123276,0.012261956,0.004230489,0.000138356,0.000682492,0.000541456,0.000028715,0.000200719,0.008984165,0.015490926,2.86132E-05,0.00527042,0.003728196,0.000151074,2.51992E-05,3.01351E-06,1.78128E-06,0.004464104,0.013267815,0,0,0,0,0,0,0,0,0,0.7453,0.6498,0,0.2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333,0,5,TRUE,1.918295834
61,0.029462783,0.0406867,0.061450946,1,6,0.049806907,-0.043812846,0,0,0,0,0.044020193,0.062253954,0.007527453,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254514428,0.107441783,0.047716929,0.012696113,0.074742776,0.105487532,2.35822E-06,0.000183191,0.003355424,0.008353181,0.014753543,1.56167E-05,0.003690903,0.011123276,0.012261956,0.004230489,0.000138356,0.000682492,0.000541456,0.000028715,0.000200719,0.008984165,0.015490926,2.86132E-05,0.00527042,0.003728196,0.000151074,2.51992E-05,3.01351E-06,1.78128E-06,0.004464104,0.013267815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.918295834
62,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0.088040376,0.062253947,0.007527452,0.000314541,9.2666E-08,6.55248E-08,3.12391E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254514428,0.381844986,0.24423568,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0,0,1.9806,7.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.584962501
63,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0.168599599,0.238435839,0.168599599,0.238435839,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065861,0.031153752,0.044058059,0.050468323,0.071372987,0.083150634,0.117592754,3.12265E-10,4.4161E-10,0.013471255,0.019051232,0.046027467,0.065092668,0,0,0.171363794,0.030679588,0.03883479,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0,0,1.9806,7.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1.584962501
64,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0.044020198,0.06225396,0.221048805,0.176577608,0.003314967,0.004688071,0.000527953,0.000746638,0.238435839,0.098197619,0.048788457,0.083386018,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.013092829,0.018516057,0.01590285,0.022490026,0.047629005,0.067357585,0.083150634,0.117592754,0.171363794,0.076435702,0.029823079,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0,0,1.9806,7.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,TRUE,1.584962501
65,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252142591,0.206980777,0.028015843,0.022997863,0.094469367,0.077548751,0.153038083,0.125627096,0,0,0,0,0,0,0,0,0,0,0.254514428,0.13819853,0.019412329,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0.8083,0,1.9806,3.6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,TRUE,1.584962501
66,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0.044020188,0.062253947,0.007527452,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065861,0.031153752,0.044058059,0.050468323,0.071372987,0.083150634,0.117592754,0.013092829,0.018516057,0.01590285,0.022490026,0.047629005,0.067357585,0,0,0.171363794,0.069344987,0.030041707,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0.8083,0,1.3204,3.9464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,6,TRUE,1.584962501
67,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0.044020198,0.06225396,0.007527455,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.05019658,0.029823079,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,1.4783,0,0.6138,0,0.8773,2.7661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,1.333333333,0.666666667,5,TRUE,1.584962501
68,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065862,0.031153752,0.044058059,0.050468323,0.071372986,0.083150634,0.117592754,4.34666E-10,6.14711E-10,0.013471255,0.019051232,0.046027467,0.065092668,0,0,0.171363794,0.026686676,0.001883719,0.033892615,0.116122155,0.114289079,3.16994E-05,0.001433272,0.012025383,0.018521179,0.005408993,0.000498059,0.02408889,0.037807237,0.000650451,8.17203E-05,0.003609907,0.008070277,1.51653E-05,0.003462588,0.009396068,0.015007923,0.007557154,0.000418509,9.86719E-05,1.24054E-05,0.000116804,0.000865571,0.004209976,0.013439393,0.020701922,0.008048708,0,0,0,0,0,0,0,0,0,0.3396,1.2435,1.8861,0.7652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,1.666666667,1.666666667,3.666666667,6,TRUE,1.584962501
69,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,5.84537E-14,8.26661E-14,8.57085E-09,1.38514E-05,0.019584027,0.027695997,0.168599599,0.238435839,0.238435839,0.117738769,0.040657047,0.095274543,0,0,0,0,0,0,0,0,0.166301268,0.117592754,7.88205E-10,5.62641E-10,0.02694251,0.019051232,0.092054934,0.065092668,0,0,0.254514428,0.079164917,0.020433341,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0.5595,0,2.3202,3.0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,6,5.333333333,3,TRUE,1.584962501
70,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0.044020201,0.062253965,0.221048808,0.176577603,0.003314967,0.004688071,0.000527953,0.000746638,0,0,0,0,0.083150634,0.117592754,0.009238959,0.013065861,0.031153752,0.044058059,0.050468323,0.071372987,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.254514428,0.041965035,0.002235774,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0.5895,0,1.6048,4.5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333333333,0,5,TRUE,1.584962501
71,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0.044020198,0.06225396,0.007527455,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171363794,0.097304179,0.050963275,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0,0,1.9806,7.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.584962501
72,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0.044020188,0.062253947,0.007527452,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212939111,0.224901715,0.148796396,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0,0,1.9806,7.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,TRUE,1.918295834
73,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0.044020198,0.06225396,0.221048803,0.176574145,0.013106981,0.02089199,0.084827752,0.188265307,0.238435839,0.087234099,0.044999108,0.083386017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.171363794,0.063886555,0.029867652,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0,0,1.9806,7.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,TRUE,1.918295834
74,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,5.84538E-14,8.26661E-14,8.57085E-09,1.38514E-05,0.019584028,0.027695998,0.168599599,0.238435839,0.238435839,0.098197619,0.048788457,0.083386017,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.013092829,0.018516057,0.01590285,0.022490026,0.047629005,0.067357585,0.083150634,0.117592754,0.171363794,0.0764357,0.029823081,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0,0,1.9806,7.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,TRUE,1.918295834
75,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.00923896,0.013065862,0.031153752,0.044058059,0.050468323,0.071372986,0,0,0,0,0,0,0,0,0,0,0.212939111,0.180918377,0.099501394,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0.8083,0,1.9806,3.6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,TRUE,1.918295834
76,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0.044020194,0.062253956,0.007527454,0.000314541,4.6333E-08,6.55248E-08,1.56196E-07,2.20894E-07,0,0,0,0,0,0,0,0,0,0,0,0,0.083150634,0.117592754,0.013092829,0.018516057,0.01590285,0.022490026,0.047629005,0.067357585,0,0,0.171363794,0.067063325,0.023368914,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,0,0,0.8083,0,1.3204,3.9464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,6,TRUE,1.918295834
77,0.11785113,0.164149788,0.211290241,1,6,0.061628573,-0.081899423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212939111,0.180918378,0.099501394,0.034041809,0.116805397,0.114959345,3.13267E-05,0.0014229,0.011968797,0.018443562,0.005378394,0.000493402,0.023974701,0.03764833,0.000644575,8.07802E-05,0.003589767,0.008032987,1.49692E-05,0.003441162,0.009349093,0.014941266,0.007517412,0.000415447,9.77806E-05,1.22626E-05,0.000115515,0.000858076,0.004181433,0.013366837,0.02060081,0.008000343,0,0,0,0,0,0,0,1.4783,0,0.6138,0,0.8773,2.7661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,0,0,0,1.333333333,0.666666667,5,TRUE,1.918295834
