,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,compound possible,max ionic char,avg ionic char,Yang omega,Yang delta,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,density,vpa,packing fraction,spacegroup_num,crystal_system_int,is_centrosymmetric,ewald_energy,sine coulomb matrix eig 0,sine coulomb matrix eig 1,sine coulomb matrix eig 2,sine coulomb matrix eig 3,sine coulomb matrix eig 4,sine coulomb matrix eig 5,sine coulomb matrix eig 6,sine coulomb matrix eig 7,sine coulomb matrix eig 8,sine coulomb matrix eig 9,sine coulomb matrix eig 10,sine coulomb matrix eig 11,sine coulomb matrix eig 12,sine coulomb matrix eig 13,sine coulomb matrix eig 14,sine coulomb matrix eig 15,structural complexity per atom,structural complexity per cell
54,40,42,2,41.66666667,0.555555556,42,44,50,6,49,1.666666667,50,91.224,95.96,4.736,95.17066667,1.315555556,95.96,2128,2896,768,2768,213.3333333,2896,4,6,2,5.666666667,0.555555556,6,5,5,0,5,0,5,154,175,21,157.5,5.833333333,154,1.33,2.16,0.83,2.021666667,0.230555556,2.16,1,2,1,1.166666667,0.277777778,1,0,0,0,0,0,0,2,5,3,4.5,0.833333333,5,0,0,0,0,0,0,4,6,2,5.666666667,0.555555556,6,0,1,1,0.833333333,0.277777778,1,0,0,0,0,0,0,5,8,3,5.5,0.833333333,5,0,0,0,0,0,0,6,8,2,6.333333333,0.555555556,6,15.69,23.195,7.505,16.94083333,2.084722222,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,223.1666667,9.722222222,229,0,0,0,0,TRUE,0.158210251,0.021973646,3.110650075,0.049806907,-0.043812846,0.059020472,-0.024823449,9.377748378,16.8491335,0.785883973,2,7,TRUE,0,4632.329099,3401.452125,3722.564965,3801.848954,3804.425847,3803.146153,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
55,40,42,2,41.66666667,0.555555556,42,44,50,6,49,1.666666667,50,91.224,95.96,4.736,95.17066667,1.315555556,95.96,2128,2896,768,2768,213.3333333,2896,4,6,2,5.666666667,0.555555556,6,5,5,0,5,0,5,154,175,21,157.5,5.833333333,154,1.33,2.16,0.83,2.021666667,0.230555556,2.16,1,2,1,1.166666667,0.277777778,1,0,0,0,0,0,0,2,5,3,4.5,0.833333333,5,0,0,0,0,0,0,4,6,2,5.666666667,0.555555556,6,0,1,1,0.833333333,0.277777778,1,0,0,0,0,0,0,5,8,3,5.5,0.833333333,5,0,0,0,0,0,0,6,8,2,6.333333333,0.555555556,6,15.69,23.195,7.505,16.94083333,2.084722222,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,223.1666667,9.722222222,229,0,0,0,0,TRUE,0.158210251,0.021973646,3.110650075,0.049806907,-0.043812846,0.059020472,-0.024823449,9.377748378,16.8491335,0.785883973,123,4,TRUE,0,4581.08065,3399.282025,3898.35792,3843.578964,3711.560816,3731.906768,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
56,40,42,2,41.66666667,0.555555556,42,44,50,6,49,1.666666667,50,91.224,95.96,4.736,95.17066667,1.315555556,95.96,2128,2896,768,2768,213.3333333,2896,4,6,2,5.666666667,0.555555556,6,5,5,0,5,0,5,154,175,21,157.5,5.833333333,154,1.33,2.16,0.83,2.021666667,0.230555556,2.16,1,2,1,1.166666667,0.277777778,1,0,0,0,0,0,0,2,5,3,4.5,0.833333333,5,0,0,0,0,0,0,4,6,2,5.666666667,0.555555556,6,0,1,1,0.833333333,0.277777778,1,0,0,0,0,0,0,5,8,3,5.5,0.833333333,5,0,0,0,0,0,0,6,8,2,6.333333333,0.555555556,6,15.69,23.195,7.505,16.94083333,2.084722222,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,223.1666667,9.722222222,229,0,0,0,0,TRUE,0.158210251,0.021973646,3.110650075,0.049806907,-0.043812846,0.059020472,-0.024823449,9.377748378,16.8491335,0.785883973,12,6,TRUE,0,4669.784557,3386.307925,3688.80179,3751.536968,3854.737832,3814.598072,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
57,40,42,2,41.66666667,0.555555556,42,44,50,6,49,1.666666667,50,91.224,95.96,4.736,95.17066667,1.315555556,95.96,2128,2896,768,2768,213.3333333,2896,4,6,2,5.666666667,0.555555556,6,5,5,0,5,0,5,154,175,21,157.5,5.833333333,154,1.33,2.16,0.83,2.021666667,0.230555556,2.16,1,2,1,1.166666667,0.277777778,1,0,0,0,0,0,0,2,5,3,4.5,0.833333333,5,0,0,0,0,0,0,4,6,2,5.666666667,0.555555556,6,0,1,1,0.833333333,0.277777778,1,0,0,0,0,0,0,5,8,3,5.5,0.833333333,5,0,0,0,0,0,0,6,8,2,6.333333333,0.555555556,6,15.69,23.195,7.505,16.94083333,2.084722222,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,223.1666667,9.722222222,229,0,0,0,0,TRUE,0.158210251,0.021973646,3.110650075,0.049806907,-0.043812846,0.059020472,-0.024823449,9.377748378,16.8491335,0.785883973,65,5,TRUE,0,4577.947835,3413.100197,3754.824239,3777.271643,3832.647094,3809.976135,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
58,40,42,2,41.66666667,0.555555556,42,44,50,6,49,1.666666667,50,91.224,95.96,4.736,95.17066667,1.315555556,95.96,2128,2896,768,2768,213.3333333,2896,4,6,2,5.666666667,0.555555556,6,5,5,0,5,0,5,154,175,21,157.5,5.833333333,154,1.33,2.16,0.83,2.021666667,0.230555556,2.16,1,2,1,1.166666667,0.277777778,1,0,0,0,0,0,0,2,5,3,4.5,0.833333333,5,0,0,0,0,0,0,4,6,2,5.666666667,0.555555556,6,0,1,1,0.833333333,0.277777778,1,0,0,0,0,0,0,5,8,3,5.5,0.833333333,5,0,0,0,0,0,0,6,8,2,6.333333333,0.555555556,6,15.69,23.195,7.505,16.94083333,2.084722222,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,223.1666667,9.722222222,229,0,0,0,0,TRUE,0.158210251,0.021973646,3.110650075,0.049806907,-0.043812846,0.059020472,-0.024823449,9.377748378,16.8491335,0.785883973,12,6,TRUE,0,4618.805737,3399.65826,3855.718171,3820.449719,3714.460369,3756.674886,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
59,40,42,2,41.66666667,0.555555556,42,44,50,6,49,1.666666667,50,91.224,95.96,4.736,95.17066667,1.315555556,95.96,2128,2896,768,2768,213.3333333,2896,4,6,2,5.666666667,0.555555556,6,5,5,0,5,0,5,154,175,21,157.5,5.833333333,154,1.33,2.16,0.83,2.021666667,0.230555556,2.16,1,2,1,1.166666667,0.277777778,1,0,0,0,0,0,0,2,5,3,4.5,0.833333333,5,0,0,0,0,0,0,4,6,2,5.666666667,0.555555556,6,0,1,1,0.833333333,0.277777778,1,0,0,0,0,0,0,5,8,3,5.5,0.833333333,5,0,0,0,0,0,0,6,8,2,6.333333333,0.555555556,6,15.69,23.195,7.505,16.94083333,2.084722222,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,223.1666667,9.722222222,229,0,0,0,0,TRUE,0.158210251,0.021973646,3.110650075,0.049806907,-0.043812846,0.059020472,-0.024823449,9.377748378,16.8491335,0.785883973,164,3,TRUE,0,4881.769723,3341.449539,3846.482478,3789.498428,3675.673979,3630.892997,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
60,40,42,2,41.66666667,0.555555556,42,44,50,6,49,1.666666667,50,91.224,95.96,4.736,95.17066667,1.315555556,95.96,2128,2896,768,2768,213.3333333,2896,4,6,2,5.666666667,0.555555556,6,5,5,0,5,0,5,154,175,21,157.5,5.833333333,154,1.33,2.16,0.83,2.021666667,0.230555556,2.16,1,2,1,1.166666667,0.277777778,1,0,0,0,0,0,0,2,5,3,4.5,0.833333333,5,0,0,0,0,0,0,4,6,2,5.666666667,0.555555556,6,0,1,1,0.833333333,0.277777778,1,0,0,0,0,0,0,5,8,3,5.5,0.833333333,5,0,0,0,0,0,0,6,8,2,6.333333333,0.555555556,6,15.69,23.195,7.505,16.94083333,2.084722222,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,223.1666667,9.722222222,229,0,0,0,0,TRUE,0.158210251,0.021973646,3.110650075,0.049806907,-0.043812846,0.059020472,-0.024823449,9.377748378,16.8491335,0.785883973,65,5,TRUE,0,4603.301531,3411.545212,3795.663916,3785.928566,3784.249974,3785.077944,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
61,40,42,2,41.66666667,0.555555556,42,44,50,6,49,1.666666667,50,91.224,95.96,4.736,95.17066667,1.315555556,95.96,2128,2896,768,2768,213.3333333,2896,4,6,2,5.666666667,0.555555556,6,5,5,0,5,0,5,154,175,21,157.5,5.833333333,154,1.33,2.16,0.83,2.021666667,0.230555556,2.16,1,2,1,1.166666667,0.277777778,1,0,0,0,0,0,0,2,5,3,4.5,0.833333333,5,0,0,0,0,0,0,4,6,2,5.666666667,0.555555556,6,0,1,1,0.833333333,0.277777778,1,0,0,0,0,0,0,5,8,3,5.5,0.833333333,5,0,0,0,0,0,0,6,8,2,6.333333333,0.555555556,6,15.69,23.195,7.505,16.94083333,2.084722222,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,223.1666667,9.722222222,229,0,0,0,0,TRUE,0.158210251,0.021973646,3.110650075,0.049806907,-0.043812846,0.059020472,-0.024823449,9.377748378,16.8491335,0.785883973,65,5,TRUE,0,4599.064084,3409.61014,3748.502087,3776.647633,3821.676453,3810.266745,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
62,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,67,5,TRUE,0,4456.05877,3305.544675,3522.179682,3943.004618,3683.385778,3820.950555,0,0,0,0,0,0,0,0,0,0,1.584962501,9.509775004
63,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,11,6,TRUE,0,4540.042974,3340.631869,3481.260585,3843.633628,3765.542073,3760.01295,0,0,0,0,0,0,0,0,0,0,1.584962501,9.509775004
64,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,2,7,TRUE,0,4551.768879,3346.498013,3477.796987,3742.475902,3806.917553,3805.666744,0,0,0,0,0,0,0,0,0,0,1.584962501,9.509775004
65,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,129,4,TRUE,0,4506.260706,3331.741217,3497.579203,3877.740939,3782.713907,3735.088106,0,0,0,0,0,0,0,0,0,0,1.584962501,9.509775004
66,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,12,6,TRUE,0,4588.522165,3316.223068,3496.049179,3703.475791,3839.931601,3786.922275,0,0,0,0,0,0,0,0,0,0,1.584962501,9.509775004
67,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,63,5,TRUE,0,4499.77801,3464.689823,3372.292488,3768.051485,3822.888165,3803.424109,0,0,0,0,0,0,0,0,0,0,1.584962501,9.509775004
68,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,12,6,TRUE,0,4540.042974,3340.631869,3481.260585,3843.633628,3765.542073,3760.01295,0,0,0,0,0,0,0,0,0,0,1.584962501,9.509775004
69,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,164,3,TRUE,0,4788.613072,3264.482846,3467.46119,3825.436827,3643.391243,3741.738901,0,0,0,0,0,0,0,0,0,0,1.584962501,9.509775004
70,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,63,5,TRUE,0,4523.451996,3461.36984,3371.532117,3797.437973,3788.247459,3789.084693,0,0,0,0,0,0,0,0,0,0,1.584962501,9.509775004
71,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,63,5,TRUE,0,4518.599494,3381.972634,3443.396201,3764.627578,3808.798963,3813.729209,0,0,0,0,0,0,0,0,0,0,1.584962501,9.509775004
72,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,65,5,TRUE,0,4446.68648,3927.199276,3877.525339,3698.6797,3385.620048,3395.413236,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
73,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,10,6,TRUE,0,4538.141076,3357.493664,3454.612029,3742.519038,3798.666416,3839.691856,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
74,40,42,2,41.33333333,0.888888889,42,44,50,6,48,2.666666667,50,91.224,95.96,4.736,94.38133333,2.104888889,95.96,2128,2896,768,2640,341.3333333,2896,4,6,2,5.333333333,0.888888889,6,5,5,0,5,0,5,154,175,21,161,9.333333333,154,1.33,2.16,0.83,1.883333333,0.368888889,2.16,1,2,1,1.333333333,0.444444444,1,0,0,0,0,0,0,2,5,3,4,1.333333333,5,0,0,0,0,0,0,4,6,2,5.333333333,0.888888889,6,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,5,8,3,6,1.333333333,5,0,0,0,0,0,0,6,8,2,6.666666667,0.888888889,6,15.69,23.195,7.505,18.19166667,3.335555556,15.69,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,217.3333333,15.55555556,229,0,0,0,0,TRUE,0.158210251,0.035157834,2.619529504,0.061628573,-0.081899423,0.022892281,-0.020806053,8.642111449,18.1323455,0.756266055,2,7,TRUE,0,4549.455915,3424.398173,3383.45736,3761.21422,3806.289173,3806.309238,0,0,0,0,0,0,0,0,0,0,1.918295834,11.509775
